PERIOD_ID,PRODUCT_PACK_COUNT,PRODUCT_PACK_SIZE,PRODUCT_ID,PRODUCT_NM,PRODUCT_DESC,PRODUCT_ATTR1,PRODUCT_ATTR2,PRODUCT_ATTR3,PRODUCT_ATTR4,PRODUCT_ATTR5,PRODUCT_ATTR6,PRODUCT_ATTR7,IS_OWN_MANUFACTURER,ACV_NUM_DISTRIBUTION,ACV_WTD_DISTRIBUTION,RESELLER_ID,RETAILER_ID,RETAILER_LEVEL1_NM,RETAILER_LEVEL2_NM,RETAILER_LEVEL3_NM,RETAILER_SEGMENT1_NM,RETAILER_SEGMENT2_NM,RETAILER_SEGMENT3_NM,RETAILER_ATTR1,RETAILER_ATTR2,RETAILER_ATTR3,RETAILER_METRIC_1,RETAILER_METRIC_2,RETAILER_METRIC_3,LOCATION_ID,LOCATION_HIER_1_LVL1_NM,LOCATION_HIER_1_LVL1_SHORT_NM,LOCATION_HIER_1_LVL2_NM,LOCATION_HIER_1_LVL2_SHORT_NM,LOCATION_HIER_1_LVL3_NM,LOCATION_HIER_1_LVL3_SHORT_NM,LOCATION_HIER_1_LVL4_NM,LOCATION_HIER_1_LVL4_SHORT_NM,LOCATION_HIER_2_LVL1_NM,LOCATION_HIER_2_LVL1_SHORT_NM,LOCATION_HIER_2_LVL2_NM,LOCATION_HIER_2_LVL2_SHORT_NM,LOCATION_HIER_2_LVL3_NM,LOCATION_HIER_2_LVL3_SHORT_NM,LOCATION_HIER_2_LVL4_NM,LOCATION_HIER_2_LVL4_SHORT_NM,LOCATION_ATTR1,LOCATION_ATTR2,LOCATION_ATTR3,LOCATION_METRIC_1,LOCATION_METRIC_2,LOCATION_METRIC_3,LOCATION_DATE_1,LOCATION_DATE_2,LOCATION_DATE_3,PPG_ID,PPG_NM,BRAND_NM,SUBBRAND_NM,PRODUCT_CATEGORY,PRODUCT_PACK_COUNT_UOM,PRODUCT_IS_SS,PRODUCT_IS_MULTIPACK,PRODUCT_PACK_SIZE_UOM,PRODUCT_UNIT_SIZE,PRODUCT_UNIT_SIZE_UOM,PRODUCT_HIER_1_LVL1_NM,PRODUCT_HIER_1_LVL2_NM,PRODUCT_HIER_1_LVL3_NM,PRODUCT_HIER_1_LVL4_NM,PRODUCT_HIER_2_LVL1_NM,PRODUCT_HIER_2_LVL2_NM,PRODUCT_HIER_2_LVL3_NM,PRODUCT_HIER_2_LVL4_NM,PRODUCT_ATTR8,PRODUCT_ATTR9,PRODUCT_ATTR10,PRODUCT_METRIC_1,PRODUCT_METRIC_2,PRODUCT_METRIC_3,CHANNEL_NM,SUBCHANNEL_NM,MANUFACTURER_NM,UNIT_OF_MEASUREMENT,REGULAR_SALES_UNITS,PROMO_SALES_UNITS,NET_SALES_UNITS,REGULAR_SALES_VOLUME,PROMO_SALES_VOLUME,NET_SALES_VOLUME,REGULAR_SALES,PROMO_SALES,BASELINE_SALES,BASELINE_VOLUME,BASELINE_UNIT,NET_SALES_WITH_TAXES,NET_SALES_WITHOUT_TAXES,ACV_ANY_PROMO,ACV_FEATURE,ACV_DISPLAY,ACV_FEATURE_AND_DISPLAY,ACV_TPR,ACV_TPR_ONLY,ACV_SPECIAL_PACK,ACV_FREE_QUANTITY_ONLY,ACV_PR_WITH_FREE_QUANTITY_ONLY,ACV_FEATURE_ALL_PERCENT_ACV,ACV_DISPLAY_ALL_PERCENT_ACV,TOTAL_DISTRIBUTION_POINTS,PROMO_SALES_ANY_PROMO,PROMO_SALES_WITH_FEATURE_DISPLAY,PROMO_SALES_DISPLAY_WITHOUT_FEATURE,PROMO_SALES_FEATURE_WITHOUT_DISPLAY,PROMO_SALES_PR_WITH_FREE_QUANTITY_ONLY,PROMO_SALES_PR_WITH_STD_PACK_ONLY,PROMO_SALES_TPR_ANY,PROMO_SALES_TPR_ONLY,PROMO_SALES_SPECIAL_PACK,PROMO_SALES_FREE_QUANTITY_ONLY,PROMO_UNITS_WITH_FEATURE_DISPLAY,PROMO_UNITS_ANY_PROMO,PROMO_UNITS_FEATURE_WITHOUT_DISPLAY,PROMO_UNITS_DISPLAY_WITHOUT_FEATURE,PROMO_UNITS_TPR_ANY,PROMO_UNITS_TPR_ONLY,PROMO_UNITS_SPECIAL_PACK,PROMO_UNITS_FREE_QUANTITY_ONLY,PROMO_UNITS_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_ANY_PROMO,PROMO_VOLUME_FEATURE_WITHOUT_DISPLAY,PROMO_VOLUME_DISPLAY_WITHOUT_FEATURE,PROMO_VOLUME_TPR_ANY,PROMO_VOLUME_TPR_ONLY,PROMO_VOLUME_SPECIAL_PACK,PROMO_VOLUME_FREE_QUANTITY_ONLY,PROMO_VOLUME_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_FEATURE_DISPLAY,POS_TRANSACTION_ATTR1,POS_TRANSACTION_ATTR2,POS_TRANSACTION_ATTR3,POS_TRANSACTION_ATTR4,POS_TRANSACTION_ATTR5,POS_TRANSACTION_METRIC_1,POS_TRANSACTION_METRIC_2,POS_TRANSACTION_METRIC_3,PACK_TYPE,SEGMENT_NAME,POS_TRANSACTION_METRIC_4,POS_TRANSACTION_METRIC_5,PERIOD_START_DATE,PERIOD_END_DATE,WEEK_NM,QUARTER_NM,MONTH_NM,YEAR_NM,CURRENCY_NM,CLIENT_PPG_ID,CLIENT_PPG_NAME
8/15/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,31.526,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,1009.923,2536.077,3546,10099.233,25360.767,35460,3315.555,7570.605,7755.81,20662.345,2066.235,10886.16,10886.16,22.534,0,0,0,0,22.534,0,0,0,0,0,0,7570.605,0,0,0,0,0,0,7570.605,0,0,0,2536.077,0,0,0,2536.077,0,0,0,25360.767,0,0,0,25360.767,0,0,0,0,10,10,,CHECK,NA,35460,35460,31.526,NA,NA,0,0,8/9/2020,8/15/2020,2020W33,2020Q3,2020M08,Y2020,USD,NA,NA
8/21/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,40.635,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,0,4529,4529,0,45290,45290,0,16369.84,9659.24,24187.724,2418.772,16369.84,16369.84,40.635,40.177,0,0.458,0,0,0,0,0,40.635,-39.719,0,16369.84,62.114,0,16307.726,0,0,0,0,0,0,28.971,4529,4500.029,0,0,0,0,0,0,45290,45000.286,0,0,0,0,0,0,289.714,10,10,,CHECK,NA,45290,45290,40.635,NA,NA,40.635,0,8/15/2021,8/21/2021,2021W33,2021Q3,2021M08,Y2021,USD,NA,NA
8/22/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,29.804,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,661.864,2712.136,3374,6618.642,27121.358,33740,2103.515,6758.245,10120.89,27969.774,2796.977,8861.76,8861.76,21.718,0,0,0,0,21.718,0,0,0,0,0,0,6758.245,0,0,0,0,0,0,6758.245,0,0,0,2712.136,0,0,0,2712.136,0,0,0,27121.358,0,0,0,27121.358,0,0,0,0,10,10,,CHECK,NA,33740,33740,29.804,NA,NA,0,0,8/16/2020,8/22/2020,2020W34,2020Q3,2020M08,Y2020,USD,NA,NA
8/28/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,41.135,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,54.439,4559.561,4614,544.39,45595.61,46140,230.729,16579.421,10496.41,25901.48,2590.148,16810.15,16810.15,40.624,37.466,0,2.361,0,0.798,0,0,0,39.827,-35.105,0,16579.421,345.242,0,15746.283,0,0,0,487.896,0,0,86.789,4559.561,4331.635,0,0,141.137,0,0,0,45595.61,43316.35,0,0,1411.368,0,0,0,867.892,10,10,,CHECK,NA,46140,46140,41.135,NA,NA,39.826,0,8/22/2021,8/28/2021,2021W34,2021Q3,2021M08,Y2021,USD,NA,NA
8/29/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,30.001,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,1010.451,2209.549,3220,10104.514,22095.486,32200,3408.778,6282.132,7393.51,20910.414,2091.041,9690.91,9690.91,17.935,0,0,0,0,17.935,0,0,0,0,0,0,6282.132,0,0,0,0,0,0,6282.132,0,0,0,2209.549,0,0,0,2209.549,0,0,0,22095.486,0,0,0,22095.486,0,0,0,0,10,10,,CHECK,NA,32200,32200,30.001,NA,NA,0,0,8/23/2020,8/29/2020,2020W35,2020Q3,2020M08,Y2020,USD,NA,NA
9/4/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,38.697,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,0,4538,4538,0,45380,45380,0,17098.74,10596.07,25717.691,2571.769,17098.74,17098.74,38.697,38.697,0,0,0,0,0,0,0,38.697,-38.697,0,17098.74,0,0,17098.74,0,0,0,0,0,0,0,4538,4538,0,0,0,0,0,0,45380,45380,0,0,0,0,0,0,0,10,10,,CHECK,NA,45380,45380,38.697,NA,NA,38.697,0,8/29/2021,9/4/2021,2021W35,2021Q3,2021M09,Y2021,USD,NA,NA
9/5/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,35.547,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,2298.776,1625.224,3924,22987.762,16252.238,39240,8222.194,5597.766,10139.19,28937.042,2893.704,13819.96,13819.96,16.543,0,0,0,0,16.543,0,0,0,0,0,0,5597.766,0,0,0,0,0,0,5597.766,0,0,0,1625.224,0,0,0,1625.224,0,0,0,16252.238,0,0,0,16252.238,0,0,0,0,10,10,,CHECK,NA,39240,39240,35.547,NA,NA,0,0,8/30/2020,9/5/2020,2020W36,2020Q3,2020M09,Y2020,USD,NA,NA
9/11/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,37.446,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,69.948,4053.052,4123,699.483,40530.517,41230,290.491,15251.319,10975.79,26334.504,2633.45,15541.81,15541.81,36.756,36.129,0,0.255,0,0.372,0,0,0,36.384,-35.874,0,15251.319,358.198,0,14758.691,0,0,0,134.429,0,0,87,4053.052,3922.552,0,0,43.5,0,0,0,40530.517,39225.517,0,0,435,0,0,0,870,10,10,,CHECK,NA,41230,41230,37.446,NA,NA,36.384,0,9/5/2021,9/11/2021,2021W36,2021Q3,2021M09,Y2021,USD,NA,NA
9/12/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,37.339,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,2351.762,1799.238,4151,23517.624,17992.376,41510,8329.319,6275.411,13870.61,38682.773,3868.277,14604.73,14604.73,16.88,0,0,0,0,16.88,0,0,0,0,0,0,6275.411,0,0,0,0,0,0,6275.411,0,0,0,1799.238,0,0,0,1799.238,0,0,0,17992.376,0,0,0,17992.376,0,0,0,0,10,10,,CHECK,NA,41510,41510,37.339,NA,NA,0,0,9/6/2020,9/12/2020,2020W37,2020Q3,2020M09,Y2020,USD,NA,NA
9/18/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,38.614,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,22.273,4261.067,4283.34,222.727,42610.673,42833.4,93.566,16116.824,11060.31,26303.089,2630.309,16210.39,16210.39,38.2,36.75,0,1.214,0,0.237,0,0,0,37.964,-35.536,0,16116.824,384.072,0,15673.576,0,0,0,59.176,0,0,102.985,4261.067,4129.597,0,0,28.485,0,0,0,42610.673,41295.974,0,0,284.85,0,0,0,1029.848,10,10,,CHECK,NA,42833.4,42833.4,38.614,NA,NA,37.964,0,9/12/2021,9/18/2021,2021W37,2021Q3,2021M09,Y2021,USD,NA,NA
9/19/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,38.613,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,2413.153,1911.847,4325,24131.528,19118.472,43250,8600.524,6599.546,11874.01,32654.66,3265.466,15200.07,15200.07,15.646,0,0,0,0,15.646,0,0,0,0,0,0,6599.546,0,0,0,0,0,0,6599.546,0,0,0,1911.847,0,0,0,1911.847,0,0,0,19118.472,0,0,0,19118.472,0,0,0,0,10,10,,CHECK,NA,43250,43250,38.613,NA,NA,0,0,9/13/2020,9/19/2020,2020W38,2020Q3,2020M09,Y2020,USD,NA,NA
9/25/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,39.332,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,49.765,4447.235,4497,497.647,44472.353,44970,215.1,16813.88,12240.6,28933.606,2893.361,17028.98,17028.98,38.855,37.986,0,0.869,0,0,0,0,0,38.855,-37.117,0,16813.88,465.895,0,16347.985,0,0,0,0,0,0,106.22,4447.235,4341.016,0,0,0,0,0,0,44472.353,43410.158,0,0,0,0,0,0,1062.195,10,10,,CHECK,NA,44970,44970,39.332,NA,NA,38.855,0,9/19/2021,9/25/2021,2021W38,2021Q3,2021M09,Y2021,USD,NA,NA
9/26/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,39.491,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,2237.254,2345.746,4583,22372.542,23457.458,45830,7988.435,8085.135,14237.39,38992.134,3899.213,16073.57,16073.57,18.029,0,0,0,0,18.029,0,0,0,0,0,0,8085.135,0,0,0,0,0,0,8085.135,0,0,0,2345.746,0,0,0,2345.746,0,0,0,23457.458,0,0,0,23457.458,0,0,0,0,10,10,,CHECK,NA,45830,45830,39.491,NA,NA,0,0,9/20/2020,9/26/2020,2020W39,2020Q3,2020M09,Y2020,USD,NA,NA
10/2/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,37.373,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,0,3692,3692,0,36920,36920,0,15828.42,12277.4,28895.022,2889.502,15828.42,15828.42,37.373,36.422,0,0.951,0,0,0,0,0,37.373,-35.471,0,15828.42,263.985,0,15564.435,0,0,0,0,0,0,61.739,3692,3630.261,0,0,0,0,0,0,36920,36302.608,0,0,0,0,0,0,617.392,10,10,,CHECK,NA,36920,36920,37.373,NA,NA,37.373,0,9/26/2021,10/2/2021,2021W39,2021Q4,2021M10,Y2021,USD,NA,NA
10/3/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,41.031,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,4534.301,169.699,4704,45343.008,1696.992,47040,18037.524,577.846,14269.59,39094.859,3909.486,18615.37,18615.37,1.889,0,0,0,0,1.889,0,0,0,0,0,0,577.846,0,0,0,0,0,0,577.846,0,0,0,169.699,0,0,0,169.699,0,0,0,1696.992,0,0,0,1696.992,0,0,0,0,10,10,,CHECK,NA,47040,47040,41.031,NA,NA,0,0,9/27/2020,10/3/2020,2020W40,2020Q4,2020M10,Y2020,USD,NA,NA
10/9/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,37.708,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,0,3738,3738,0,37380,37380,0,15975.05,13879.1,32436.129,3243.613,15975.05,15975.05,37.708,36.38,0,1.328,0,0,0,0,0,37.708,-35.052,0,15975.05,657.972,0,15317.078,0,0,0,0,0,0,153.99,3738,3584.01,0,0,0,0,0,0,37380,35840.102,0,0,0,0,0,0,1539.898,10,10,,CHECK,NA,37380,37380,37.708,NA,NA,37.708,0,10/3/2021,10/9/2021,2021W40,2021Q4,2021M10,Y2021,USD,NA,NA
10/10/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,41.288,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,5584.724,153.276,5738,55847.236,1532.764,57380,22047.207,542.053,20165.04,52544.36,5254.436,22589.26,22589.26,1.114,0,0,0,0,1.114,0,0,0,0,0,0,542.053,0,0,0,0,0,0,542.053,0,0,0,153.276,0,0,0,153.276,0,0,0,1532.764,0,0,0,1532.764,0,0,0,0,10,10,,CHECK,NA,57380,57380,41.288,NA,NA,0,0,10/4/2020,10/10/2020,2020W41,2020Q4,2020M10,Y2020,USD,NA,NA
10/16/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,36.997,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,0,3695,3695,0,36950,36950,0,15831.3,15333.8,35690.102,3569.01,15831.3,15831.3,36.997,36.069,0,0.928,0,0,0,0,0,36.997,-35.141,0,15831.3,318.774,0,15512.526,0,0,0,0,0,0,81.488,3695,3613.512,0,0,0,0,0,0,36950,36135.119,0,0,0,0,0,0,814.881,10,10,,CHECK,NA,36950,36950,36.997,NA,NA,36.997,0,10/10/2021,10/16/2021,2021W41,2021Q4,2021M10,Y2021,USD,NA,NA
10/17/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,43.115,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,5143,0,5143,51430,0,51430,20380.39,0,21409.78,54659.869,5465.987,20380.39,20380.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,CHECK,NA,51430,51430,43.115,NA,NA,0,0,10/11/2020,10/17/2020,2020W42,2020Q4,2020M10,Y2020,USD,NA,NA
10/23/2021,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,40.434,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,0,4030,4030,0,40300,40300,0,17159.99,15516.27,36094.856,3609.486,17159.99,17159.99,40.434,40.434,0,0,0,0,0,0,0,40.434,-40.434,0,17159.99,0,0,17159.99,0,0,0,0,0,0,0,4030,4030,0,0,0,0,0,0,40300,40300,0,0,0,0,0,0,0,10,10,,CHECK,NA,40300,40300,40.434,NA,NA,40.434,0,10/17/2021,10/23/2021,2021W42,2021Q4,2021M10,Y2021,USD,NA,NA
10/24/2020,1,10,PPG26,Product26,Product26,ATTR2,ATTR2,ATTR2,ATTR2,ATTR2,1,NA,N,0,44.277,NA,Retailer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand7,SB8,Cat A,COUNT,NA,NA,COUNT,10,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 4,COUNT,4831.798,528.202,5360,48317.982,5282.018,53600,19203.858,1833.752,19989.89,50604.985,5060.499,21037.61,21037.61,2.744,0,0,0,0,2.744,0,0,0,0,0,0,1833.752,0,0,0,0,0,0,1833.752,0,0,0,528.202,0,0,0,528.202,0,0,0,5282.018,0,0,0,5282.018,0,0,0,0,10,10,,CHECK,NA,53600,53600,44.277,NA,NA,0,0,10/18/2020,10/24/2020,2020W43,2020Q4,2020M10,Y2020,USD,NA,NA
